#Anno_Riferimento,Tipologia_Amministrazione,Regione_PA,Regione_Fornitore,Convenzione,Lotto,Valore_economico_consumi,Numero_Ordini,N_PA,N_PO
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LAZIO","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","4941,71","4","4","4"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","GAS NATURALE 9","CALABRIA, SICILIA","1677,85","1","1","1"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 13","CAMPANIA, BASILICATA","60220,04","3","3","3"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 13","PUGLIA, ABRUZZO, MOLISE","2113,35","1","1","1"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 6 - LAZIO","3604329,67","33","21","27"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 10 - SARDEGNA","107331,1","7","4","5"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 9 - CALABRIA, SICILIA","137298,4","6","5","5"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 7 - CAMPANIA, BASILICATA","305782,85","4","4","4"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","332166,28","9","7","8"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","231220,39","10","5","5"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 15","VENETO","121738,75","6","4","6"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 15","TOSCANA","100804,82","5","4","5"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 15","CAMPANIA","124549,94","4","4","4"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 15","MARCHE, UMBRIA","29124,18","3","2","2"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 15","PROVINCIA DI ROMA","1783798,32","17","15","16"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 15","SARDEGNA, LIGURIA","79795,81","9","5","6"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","ENERGIA ELETTRICA 15","TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA","40600,91","2","2","2"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","2320,47","1","1","1"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","39337,48","16","11","16"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","534,83","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","PIEMONTE","ENERGIA ELETTRICA 15","LAZIO ESCLUSA LA PROVINCIA DI ROMA","206718,17","3","2","2"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","PUGLIA","PIEMONTE","ENERGIA ELETTRICA 15","PUGLIA, BASILICATA","365555,23","2","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","SICILIA","PIEMONTE","ENERGIA ELETTRICA 15","SICILIA","24047,21","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","CALABRIA","PIEMONTE","GAS NATURALE 10","CALABRIA, SICILIA","6142,21","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","CALABRIA","PIEMONTE","ENERGIA ELETTRICA 15","CALABRIA","336214,99","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","PIEMONTE","PIEMONTE","GAS NATURALE 9","VALLE D?AOSTA, PIEMONTE, LIGURIA","217152,03","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","BASILICATA","PIEMONTE","ENERGIA ELETTRICA 15","PUGLIA, BASILICATA","31020,16","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","VALLE D'AOSTA","PIEMONTE","GAS NATURALE 9","VALLE D?AOSTA, PIEMONTE, LIGURIA","18429,4","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","SARDEGNA","SARDEGNA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - SARDEGNA","50114,12","16","2","2"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","SARDEGNA","SARDEGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; [SE OFFERTO - GASOLIO DA RISCALDAMENTO ?ARTICO?] - SARDEGNA","26492,51","9","2","3"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","LOMBARDIA","GAS NATURALE 9","LOMBARDIA, TRENTINO ALTO ADIGE","153224,01","2","2","2"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","LOMBARDIA","GAS NATURALE 9","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","355238,79","2","2","2"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","1121606,4","11","11","11"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","LOMBARDIA","ENERGIA ELETTRICA 15","ABRUZZO, MOLISE","67562,32","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","MOLISE","LOMBARDIA","ENERGIA ELETTRICA 15","ABRUZZO, MOLISE","8,04","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","VENETO","LOMBARDIA","GAS NATURALE 9","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","321783,81","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","ABRUZZO","LOMBARDIA","ENERGIA ELETTRICA 15","ABRUZZO, MOLISE","63816,66","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LIGURIA","LOMBARDIA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","9583,64","2","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","PIEMONTE","LOMBARDIA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","53647,33","10","2","2"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LOMBARDIA","LOMBARDIA","GAS NATURALE 9","LOMBARDIA, TRENTINO ALTO ADIGE","355096,6","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LOMBARDIA","LOMBARDIA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","23601,69","5","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","TRENTINO ALTO ADIGE","LOMBARDIA","GAS NATURALE 9","LOMBARDIA, TRENTINO ALTO ADIGE","53773,67","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","EMILIA ROMAGNA","GAS NATURALE 8","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","57,61","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","EMILIA ROMAGNA","GAS NATURALE 10","LOMBARDIA, TRENTINO ALTO ADIGE","40817,58","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","EMILIA ROMAGNA","GAS NATURALE 10","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA ","96064,74","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","EMILIA ROMAGNA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - LAZIO, ABRUZZO, MOLISE","22989,59","4","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?- LAZIO, ABRUZZO","12322,97","2","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","PUGLIA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CAMPANIA, PUGLIA, BASILICATA","5219,65","2","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","UMBRIA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - MARCHE, TOSCANA, UMBRIA","14056,61","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","TOSCANA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - MARCHE, TOSCANA, UMBRIA","12971,69","2","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","CAMPANIA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CAMPANIA, PUGLIA, BASILICATA","19070,75","4","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","CAMPANIA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; [SE OFFERTO - GASOLIO DA RISCALDAMENTO ?ARTICO?] - CAMPANIA, BASILICATA, CALABRIA ","12146,18","2","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LOMBARDIA","EMILIA ROMAGNA","GAS NATURALE 8","LOMBARDIA, TRENTINO ALTO ADIGE","15211,54","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","BASILICATA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CAMPANIA, PUGLIA, BASILICATA","15407,72","4","2","2"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","BASILICATA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; [SE OFFERTO - GASOLIO DA RISCALDAMENTO ?ARTICO?] - CAMPANIA, BASILICATA, CALABRIA ","8329,53","2","2","2"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","EMILIA ROMAGNA","EMILIA ROMAGNA","GAS NATURALE 8","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","130,75","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","TRENTINO ALTO ADIGE","EMILIA ROMAGNA","GAS NATURALE 10","LOMBARDIA, TRENTINO ALTO ADIGE","12117,96","1","1","1"
"2018","ENTI, ISTITUTI E FONDI PREVIDENZIALI","LAZIO","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","3699,33","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","546202,38","7","6","7"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","280979,99","6","3","3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","MARCHE","LAZIO","ENERGIA ELETTRICA 15","MARCHE, UMBRIA","1673151,26","4","1","4"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","MARCHE","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","590151,87","1","1","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","MARCHE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","300094,44","13","1","3"
"2018","REGIONI","LOMBARDIA","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","88279,21","94","1","2"
"2018","REGIONI","BASILICATA","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","17090,09","6","1","4"
"2018","REGIONI","VALLE D'AOSTA","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","29754,38","2","1","2"
"2018","REGIONI","VALLE D'AOSTA","LOMBARDIA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","42885,1","4","1","1"
"2018","REGIONI","VALLE D'AOSTA","LOMBARDIA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","31463,28","2","1","1"
"2018","REGIONI","VALLE D'AOSTA","LOMBARDIA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","58043,05","7","1","1"
"2018","REGIONI","TRENTINO ALTO ADIGE","LOMBARDIA","GAS NATURALE 9","LOMBARDIA, TRENTINO ALTO ADIGE","106018,22","2","1","1"
"2018","REGIONI","TRENTINO ALTO ADIGE","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","5337,6","3","1","2"
"2018","REGIONI","FRIULI VENEZIA GIULIA","LOMBARDIA","GAS NATURALE 9","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","101205,43","3","1","2"
"2018","REGIONI","FRIULI VENEZIA GIULIA","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","112604,8","4","1","4"
"2018","REGIONI","PUGLIA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CAMPANIA, PUGLIA, BASILICATA","7754,31","2","1","1"
"2018","REGIONI","UMBRIA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - MARCHE, TOSCANA, UMBRIA","10485,4","2","1","1"
"2018","REGIONI","VENETO","EMILIA ROMAGNA","GAS NATURALE 8","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA","-1100,36","2","1","2"
"2018","REGIONI","VENETO","EMILIA ROMAGNA","GAS NATURALE 10","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA ","69500","9","1","9"
"2018","REGIONI","CALABRIA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; [SE OFFERTO - GASOLIO DA RISCALDAMENTO ?ARTICO?] - CAMPANIA, BASILICATA, CALABRIA ","4559,51","1","1","1"
"2018","REGIONI","CAMPANIA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CAMPANIA, PUGLIA, BASILICATA","46360,86","12","1","1"
"2018","REGIONI","CAMPANIA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; [SE OFFERTO - GASOLIO DA RISCALDAMENTO ?ARTICO?] - CAMPANIA, BASILICATA, CALABRIA ","15754,85","4","1","1"
"2018","REGIONI","LOMBARDIA","EMILIA ROMAGNA","GAS NATURALE 8","LOMBARDIA, TRENTINO ALTO ADIGE","0,24","1","1","1"
"2018","REGIONI","TRENTINO ALTO ADIGE","EMILIA ROMAGNA","GAS NATURALE 10","LOMBARDIA, TRENTINO ALTO ADIGE","35157,32","1","1","1"
"2018","REGIONI","FRIULI VENEZIA GIULIA","EMILIA ROMAGNA","GAS NATURALE 10","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA ","361,51","1","1","1"
"2018","REGIONI","VENETO","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","2501,09","11","1","11"
"2018","REGIONI","FRIULI VENEZIA GIULIA","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","5569,51","2","1","2"
"2018","PROVINCE","LAZIO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 6 - LAZIO","3935449,43","11","4","9"
"2018","PROVINCE","LAZIO","LAZIO","ENERGIA ELETTRICA 15","PROVINCIA DI ROMA","975821,9","5","1","4"
"2018","PROVINCE","LAZIO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","602446,28","14","5","9"
"2018","PROVINCE","MARCHE","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","1454885,78","9","4","4"
"2018","PROVINCE","MARCHE","LAZIO","ENERGIA ELETTRICA 15","MARCHE, UMBRIA","753531,22","8","5","5"
"2018","PROVINCE","MARCHE","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","213445,27","11","4","4"
"2018","PROVINCE","MOLISE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","74704,64","2","1","1"
"2018","PROVINCE","PUGLIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","1504799,9","10","4","4"
"2018","PROVINCE","PUGLIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","114425,89","4","4","4"
"2018","PROVINCE","PUGLIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","92118,52","13","3","5"
"2018","PROVINCE","PUGLIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - PUGLIA, MOLISE","128582,19","5","2","2"
"2018","PROVINCE","UMBRIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","968462,41","4","2","2"
"2018","PROVINCE","UMBRIA","LAZIO","ENERGIA ELETTRICA 15","MARCHE, UMBRIA","497286,49","6","2","2"
"2018","PROVINCE","UMBRIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","109708,89","1","1","1"
"2018","PROVINCE","VENETO","LAZIO","ENERGIA ELETTRICA 15","VENETO","2328637,32","4","3","3"
"2018","PROVINCE","VENETO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","399825,44","6","6","6"
"2018","PROVINCE","VENETO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","10747,63","3","2","2"
"2018","PROVINCE","ABRUZZO","LAZIO","ENERGIA ELETTRICA 13","PUGLIA, ABRUZZO, MOLISE","849,75","1","1","1"
"2018","PROVINCE","ABRUZZO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","1150925,34","7","3","3"
"2018","PROVINCE","ABRUZZO","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","163793,22","5","3","5"
"2018","PROVINCE","ABRUZZO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","56750","3","1","3"
"2018","PROVINCE","ABRUZZO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- LAZIO, ABRUZZO","68804,37","5","1","1"
"2018","PROVINCE","LIGURIA","LAZIO","ENERGIA ELETTRICA 15","SARDEGNA, LIGURIA","441787,9","6","3","3"
"2018","PROVINCE","LIGURIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","283487,17","1","1","1"
"2018","PROVINCE","LIGURIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","189250","16","4","7"
"2018","PROVINCE","LIGURIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","43977,94","7","2","2"
"2018","PROVINCE","SICILIA","LAZIO","GAS NATURALE 9","CALABRIA, SICILIA","25811,39","1","1","1"
"2018","PROVINCE","SICILIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 9 - CALABRIA, SICILIA","719350,34","9","2","5"
"2018","PROVINCE","SICILIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","289273,44","8","6","7"
"2018","PROVINCE","SICILIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","309333,45","23","4","4"
"2018","PROVINCE","SICILIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CALABRIA, SICILIA","229127,33","16","2","2"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","108193,21","13","7","9"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CALABRIA, SICILIA","3646,52","1","1","1"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - LOMBARDIA, EMILIA ROMAGNA","1687,46","1","1","1"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","LAZIO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- LAZIO, ABRUZZO","4779,88","1","1","1"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","MARCHE","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","25441,93","6","2","5"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","MARCHE","LAZIO","ENERGIA ELETTRICA 15","MARCHE, UMBRIA","2286,79","2","1","2"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","MOLISE","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","6733,39","2","2","2"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","PUGLIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","145923,3","8","2","8"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","PUGLIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","3841,65","1","1","1"
"2018","ENTI PUBBLICI NON ECONOMICI DELLO STATO ED AUTHORITY","PUGLIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","5463,8","4","1","1"
