#Denominazione_Iniziativa,Denominazione_Lotto,Identificativo_Lotto,Tipo_Strumento,Prodotto,Codice_CPV,Descrizione_CPV,Tipo_Prodotto,Categoria_Merceologica,Descrizione_Dettaglio,Principale_Accessorio,Articolo_Disponibile_Mese_Corrente,Articolo_Disponibile_Anno_Solare
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Linee ToIP - Servizio IP Centrex da 21 fino a 100 utenti (con finestra di erogazione estesa H24)","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Linee ToIP - Servizio IP Centrex da 6 fino a 20 utenti","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Linee ToIP - Servizio IP Centrex da 6 fino a 20 utenti (con finestra di erogazione estesa H24)","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Linee ToIP - Servizio IP Centrex fino a 5 utenti","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Linee ToIP - Servizio IP Centrex fino a 5 utenti (con finestra di erogazione estesa H24)","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Linee ToIP - Servizio IP Centrex oltre 100 utenti","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Linee ToIP - Servizio IP Centrex oltre 100 utenti (con finestra di erogazione estesa H24)","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Numero complessivo di linee equivalenti richieste in appalto specifico","Primario","N","N"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio aggiuntivo - Backup intelligente","Primario","N","N"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio aggiuntivo - Interconnessione PABX","Primario","N","N"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio aggiuntivo - Ottimizzazione dei servizi di fonia","Primario","N","N"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio aggiuntivo - Rendicontazione ad hoc","Primario","N","N"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Addebito al chiamato (da rete fissa)","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Addebito al chiamato (da rete mobile)","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Addebito ripartito (da rete fissa)","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Addebito ripartito (da rete mobile)","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Distrettuale, incluso urbane","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Interdistrettuale","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Internazionale   Area 1","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Internazionale   Area 2","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Internazionale   Area 3","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Internazionale   Area 4","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Internazionale   Area 5","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Internazionale   Area 6","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Internazionale   Area 7","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Internazionale   Area 8","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Servizio di fonia - Verso rete mobile","Primario","S","S"
"AQ TELEFONIA FISSA 5","LOTTO UNICO","605462636F","Accordo Quadro","SERVIZI DI TELEFONIA FISSA","32412100-5","RETE DI TELECOMUNICAZIONI","Servizio","Informatica, Elettronica,Telecomunicazioni e macchine per l'ufficio","Terminali IP - Telefono IP desktop","Primario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB1 - Servizio Base Standard con modalità off-line per Viaggiatore Top/Alias","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB1 - Servizio Base Standard con modalità off-line per Viaggiatore semplice","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB1 - Servizio Base Standard con modalità on-line per Viaggiatore Top/Alias","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB1 - Servizio Base Standard con modalità on-line per Viaggiatore semplice","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB11 - Servizio Base Gruppi","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB2 - Servizio Base Urgente con modalità off-line per Viaggiatore Top/Alias","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB2 - Servizio Base Urgente con modalità off-line per Viaggiatore semplice","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB2 - Servizio Base Urgente con modalità on-line per Viaggiatore Top/Alias","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB2 - Servizio Base Urgente con modalità on-line per Viaggiatore semplice","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB3 - Servizio Base Emergenze con modalità off-line per Viaggiatore Top/Alias","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB3 - Servizio Base Emergenze con modalità off-line per Viaggiatori semplice","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB3 - Servizio Base Emergenze con modalità on-line per Viaggiatore Top/Alias","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB3 - Servizio Base Emergenze con modalità on-line per Viaggiatori semplice","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB8 - Servizio Base di Fatturazione personalizzata","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB8 - Servizio Base di Fatturazione standard","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SO1 - Servizio Opzionale di integrazione ai Sistemi Informativi heavy","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SO1 - Servizio Opzionale di integrazione ai Sistemi Informativi light","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SO3 - Servizio Opzionale di Self Booking Tool","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SO4 - Servizio Opzionale di Gestione Mobilità con modalità off-line","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SO4 - Servizio Opzionale di Gestione Mobilità con modalità on-line","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SO5 - Servizio di organizzazione videoconferenza","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SO7 - Servizio Opzionale Recupero IVA","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","Sconto sul costo dei servizi base se previsto pagamento con CC","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER LE «AMMINISTRAZIONI DIVERSE DA MINISTERI E ORGANI DELLO STATO»","6926346987","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","Servizi di gestione integrata delle trasferte di lavoro","Primario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER «MINISTERI E ORGANI DELLO STATO»","692634263B","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB1 - Servizio Base standard con modalità off-line per viaggiatore Top/Alias","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER «MINISTERI E ORGANI DELLO STATO»","692634263B","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB1 - Servizio Base standard con modalità off-line per viaggiatore semplice","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER «MINISTERI E ORGANI DELLO STATO»","692634263B","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB1 - Servizio Base standard con modalità on-line per viaggiatore Top/Alias","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER «MINISTERI E ORGANI DELLO STATO»","692634263B","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB1 - Servizio Base standard con modalità on-line per viaggiatore semplice","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER «MINISTERI E ORGANI DELLO STATO»","692634263B","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB11 - Servizio Base Gruppi","Secondario","S","S"
"AQ TRASFERTE DI LAVORO 3","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO PER «MINISTERI E ORGANI DELLO STATO»","692634263B","Accordo Quadro","SERVIZI DI GESTIONE INTEGRATA DELLE TRASFERTE DI LAVORO","63510000-7","SERVIZI DI AGENZIE DI VIAGGI E SERVIZI AFFINI","Servizio","Servizi per il Funzionamento della P.A.","SB2 - Servizio Base urgente con modalità off-line per viaggiatore Top/Alias","Secondario","S","S"
