cod_amm	cod_ou	cod_uni_ou	des_ou	regione	provincia	comune	indirizzo	cap	cf	dt_verifica_cf	data_avvio_nso
asl1_asl	3O	1503GC	ECONOMATO OSPEDALE CASTEL DI SANGRO SERVIZIO HCE	Abruzzo	AQ	Castel di Sangro	Via Sangrina, 20	67031	01792410662	2020-01-30	2020-01-29
asl1_asl	4N	2EPEOO	RIABILITAZIONE TERRITORIO SULMONA	Abruzzo	AQ	Sulmona	Via Gorizia, 4	67039	01792410662	2020-01-30	2020-01-29
asl1_asl	4O	TM9K9Y	ECONOMATO TERRITORIO CASTEL DI SANGRO SERVIZIO TCE	Abruzzo	AQ	Castel di Sangro	Via A. d'Aquino, 1	67031	01792410662	2020-01-30	2020-01-29
asl1_asl	5N	EDITZ3	RIABILITAZIONE TERRITORIO CASTEL DI SANGRO	Abruzzo	AQ	Castel di Sangro	Via Vaccaro, 3	67031	01792410662	2020-01-30	2020-01-29
asl1_asl	5O	GIC1U1	FARMACIA OSPEDALE CASTEL DI SANGRO SERVIZIO HCF	Abruzzo	AQ	Castel di Sangro	Via Sangrina, 20	67031	01792410662	2020-01-30	2020-01-29
asl1_asl	6N	DF31BR	RIABILITAZIONE AVEZZANO TERRITORIO SERVIZIO TAR	Abruzzo	AQ	Avezzano	Via Don Minzoni, 85	67051	01792410662	2020-01-30	2020-01-29
asl1_asl	7N	J8M84U	ECONOMATO TERRITORIO AVEZZANO SERVIZIO TAE	Abruzzo	AQ	Avezzano	Vai O. Mattei, 6	67051	01792410662	2020-01-30	2020-01-29
asl1_asl	8N	RVHZ8T	ECONOMATO OSPEDALE AVEZZANO	Abruzzo	AQ	Avezzano	Via G. di Vittorio	67051	01792410662	2020-01-30	2020-01-29
asl1_asl	9N	ZP8PTO	FARMACIA OSPEDALE AVEZZANO SERVIZIO HAF	Abruzzo	AQ	Avezzano	Via G. di Vittorio	67051	01792410662	2020-01-30	2020-01-29
asl1_im	Uff_118_Emergenza	H4UVOY	S.C. 118 ed Emergenza Territoriale	Liguria	IM	Sanremo	Via Aurelia Ponente 97	18038	01083060085	2019-09-25	2019-09-25
asl1_im	Uff_Affari_Generali	G9VJQX	S.C. Affari Generali e Legali	Liguria	IM	Sanremo	Via Aurelia Ponente 97	18038	01083060085	2019-09-25	2019-09-25
asl1_im	Uff_Economato	XUYT61	S.C. Acquisti, Economato e Logistica	Liguria	IM	Sanremo	Via Aurelia Ponente 97	18038	01083060085	2019-09-25	2019-09-25
asl3_gen	Gestione_liquidatoria_ex_UUSSL	1PRK1B	Gestione Liquidatoria ex UUSSL	Liguria	GE	Genova	Via A. Bertani 4	16125	03399650104	2019-09-24	2019-09-24
asl4_chi	NSO_ORDINI	IZCOJS	ORDINI	Liguria	GE	Chiavari	Via G.B.Ghio civ. 9	16043	01038700991	2020-01-22	2020-01-22
aslrm	EXASLRME_E-fatturaPA	6BMH4D	EXASLRME_E-fatturaPA	Lazio	RM	Roma	Borgo Santo Spirito 3	00193	13664791004	2019-10-11	2019-10-11
aslrm2	Uff_Ordini_Elettronici	21VRFN	Ufficio per gli Ordini Elettronici	Lazio	RM	Roma	Via Maria Brighenti 23	00159	13665151000	2020-01-16	2020-01-16
aslrmfcv	Cento_Ordinante_NSO_ASL_ROMA4	WQY18W	Cento_Ordinante_NSO_ASL_ROMA4	Lazio	RM	Civitavecchia	Via Terme di Traiano, 39/a	00053	04743741003	2020-01-27	2020-01-27
aslto	UFFATBENSER	LB6TZG	Ufficio Fatturazione PA Provveditorato	Piemonte	TO	Torino	Via San Secondo 29 bis	10128	11632570013	2020-01-27	2020-01-27
aslto	UFFATCONVEST	77CW10	Ufficio Fatturazione PA Convenzionata Esterna	Piemonte	TO	Torino	Lungo Dora Savona 26	10152	11632570013	2019-09-23	2019-09-23
aslto	UFFATDSM	S4QONZ	Ufficio Fatturazione PA Dipartimento Salute Mentale	Piemonte	TO	Torino	Via San Secondo 29 bis	10128	11632570013	2019-09-26	2019-09-26
aslto	UFFATFARMOAS	10EIV9	Ufficio Fatturazione PA Farmacia OAS	Piemonte	TO	Torino	Corso Svizzera 164	10149	11632570013	2019-09-26	2019-09-26
aslto	UFFATFARMOMAR	N33ZDC	Ufficio Fatturazione PA Farmacia Martini	Piemonte	TO	Torino	Via Tofane 71	10141	11632570013	2019-09-26	2019-09-26
aslto	UFFATFARMOMV	XZF2AS	Ufficio Fatturazione PA Farmacia OMV	Piemonte	TO	Torino	Via Medail 16	10149	11632570013	2019-09-26	2019-09-26
aslto	UFFATFARMOSGB	MVGSF0	Ufficio Fatturazione PA Farmacia OSGB	Piemonte	TO	Torino	Piazza del Donatore di Sangue 3	10152	11632570013	2019-09-26	2019-09-26
aslto	UFFATINGCLI	RHKWXZ	Ufficio Fatturazione PA Ingegneria Clinica	Piemonte	TO	Torino	Corso Svizzera 164	10149	11632570013	2020-01-27	2020-01-27
aslto	UFFATLOG	35WLA4	Ufficio Fatturazione PA Logistica	Piemonte	TO	Torino	Via San Secondo 29	10128	11632570013	2019-09-26	2019-09-26
aslto	UFFATNUTENT	2C16E2	Ufficio Fatturazione PA Nutrizione Enterale	Piemonte	TO	Torino	Via San Quintino 3	10122	11632570013	2020-01-27	2020-01-27
aslto	UFFATPATR	4QJGGH	Ufficio Fatturazione PA Patrimonio	Piemonte	TO	Torino	Via San Secondo 29	10128	11632570013	2019-09-26	2019-09-26
aslto	UFFATPROT	S0YMBR	Ufficio Fatturazione PA Protesica	Piemonte	TO	Torino	Via Monginevro 130	10141	11632570013	2019-09-26	2019-09-26
aslto	UFFATSERDNORD	1ICKRQ	Ufficio Fatturazione PA SERD Nord	Piemonte	TO	Torino	Corso Lombardia 187	10151	11632570013	2019-09-26	2019-09-26
aslto	UFFATSERDSUD	52I95D	Ufficio Fatturazione PA SERD Sud	Piemonte	TO	Torino	Via San Secondo 29 bis	10128	11632570013	2019-09-26	2019-09-26
aslto	UFFATTECNO	Z87MJV	Ufficio Fatturazione PA Tecnologie	Piemonte	TO	Torino	Corso Svizzera 164	10149	11632570013	2020-01-27	2020-01-27
aslto	UFFATTECOSP	TDLO1S	Ufficio Fatturazione  PA Tecnico Ospedali	Piemonte	TO	Torino	Piazza del Donatore di Sangue 3	10152	11632570013	2019-09-26	2019-09-26
aslto	UFFATTECTER	1B6ESN	Ufficio Fatturazione PA Tecnico Territorio	Piemonte	TO	Torino	Via San Secondo 29	10128	11632570013	2019-09-26	2019-09-26
aslun_ca	2121	XHLK16	Cassa Economale	Sardegna	CA	Cagliari	Via Ospedale  54	09124	03108560925	2020-01-28	2020-01-28
aslun_ca	2122	AJ783Z	Economato Monserrato	Sardegna	CA	Cagliari	Via Ospedale 54	09124	03108560925	2020-01-28	2020-01-29
aslun_ca	2123	PBD9YT	Cespiti	Sardegna	CA	Cagliari	Via Ospedale 54	09124	03108560925	2020-01-28	2020-01-29
aslun_ca	2201	03O286	Settore Logistica	Sardegna	CA	Cagliari	Via Ospdale 54	09124	03108560925	2020-01-28	2020-01-29
aslun_ca	2202	XQRDVG	Servizio Tecnico San Giovanni	Sardegna	CA	Cagliari	Via Ospedale 54	09124	03108560925	2020-01-28	2020-01-29
aslun_ca	2203	W7EKDY	Servizio Tecnico PO MONSERRATO	Sardegna	CA	Monserrato	SS. 554 Bivio Sestu	09042	03108560925	2020-01-28	2020-01-29
aslun_ca	2401	G8R01E	Farmacia S. GIovanni	Sardegna	CA	Cagliari	Via Osepdale 54	09124	03108560925	2020-01-28	2020-01-29
aslun_ca	2402	5JM1SB	Farmacia Monserrato	Sardegna	CA	Monserrato	SS 554 Bivio per Sestu	09042	03108560925	2020-01-28	2020-01-29
aslun_ca	2500	7ZWID9	Servizi Informativi e Telecomunicazioni	Sardegna	CA	Cagliari	Via Ospedale 54	09124	03108560925	2020-01-28	2020-01-29
asl_2lvc	001SerEcoLog-NonSan	0ETABT	UOC Governo dei Contratti di Servizi e Forniture (Servizi Non Sanitari)	Abruzzo	CH	Chieti	via dei Vestini 29	66100	02307130696	2019-09-23	2019-09-23
asl_2lvc	002SerEcoLog-ConsImm	XFL8TK	UOC Logistica delle Merci e dei Pazienti (farmaci, immobilizzazioni, trasporti sanitari)	Abruzzo	CH	Lanciano	Via Silvio Spaventa 37	66034	02307130696	2019-09-23	2019-09-23
asl_2lvc	004InformReti	XMQED3	UOC Investimenti Patrimonio e Manutenzione	Abruzzo	CH	Chieti	Via dei Vestini	66100	02307130696	2019-09-23	2019-09-23
asl_2lvc	006IngClin	LJRGYD	UOC Ingegneria Clinica	Abruzzo	CH	Chieti	Via Padre Alessandro Valignani	66100	02307130696	2019-09-23	2019-09-23
asl_2lvc	008GestAttAmmPresOsp	V3F1JT	UOC Gestione Attivita' Amministrative di Presidi Ospedalieri	Abruzzo	CH	Chieti	Via dei Vestini	66100	02307130696	2019-09-23	2019-09-23
asl_2lvc	012FARCH	96KIJL	FARMACIA CHIETI	Abruzzo	CH	Chieti	Via dei Vestini snc	66100	02307130696	2019-09-23	2019-09-23
asl_2lvc	013FARGUA	59HFEI	FARMACIA GUARDIAGRELE	Abruzzo	CH	Guardiagrele	C.da Anello	66016	02307130696	2019-09-23	2019-09-23
asl_2lvc	014FARORT	503QMK	FARMACIA ORTONA	Abruzzo	CH	Ortona	C.da Santa Liberata	66026	02307130696	2019-09-23	2019-09-23
asl_2lvc	015FARCHM	DJCU26	FARMACIA CHIETI - ORDINI PER MERCE	Abruzzo	CH	Chieti	Via dei Vestini snc	66100	02307130696	2019-09-23	2019-09-23
asl_2lvc	016ECOVASTO	10SSXR	ECO-MAG. OSPEDALE DI VASTO	Abruzzo	CH	Vasto	Via San Camillo De Lellis	66054	02307130696	2019-09-23	2019-09-23
asl_2lvc	017FARTERATE	X9MZDT	LAN-FARM. TERR. OSP. ATESSA	Abruzzo	CH	Atessa	Via Antonio Gramsci	66041	02307130696	2019-09-23	2019-09-23
asl_2lvc	017FARVASTO	VWP99G	MAG. FARM. VASTO	Abruzzo	CH	Vasto	Via San Camillo de Lellis	66054	02307130696	2019-09-23	2019-09-23
asl_2lvc	018FARTERCAS	M6C1AX	LAN-FARM. TERR. OSP. CASOLI	Abruzzo	CH	Casoli	Via Aventino, 1	66043	02307130696	2019-09-23	2019-09-23
asl_2lvc	019FARTERLAN	4WRD0G	TER-MAG. FARM. TERR. LANCIANO	Abruzzo	CH	Lanciano	Via per Fossacesia, 1	66034	02307130696	2019-09-23	2019-09-24
asl_2lvc	020ECOMAGCEN	N1QWF4	ECO-MAG. CENTRALE ECONOMATO	Abruzzo	CH	Lanciano	Via Spaventa	66034	02307130696	2019-09-23	2019-09-24
asl_2lvc	021FARCENLAN	IB1T93	LAN-MAG. FARM.CENTRALE	Abruzzo	CH	Lanciano	Via per Fossacesia	66034	02307130696	2019-09-23	2019-09-24
asl_2lvc	022FARLAN	GPF10G	MAG. FARM. LANCIANO	Abruzzo	CH	Lanciano	Via per Fossacesia	66034	02307130696	2019-09-23	2019-09-24
asl_2lvc	023FARATE	HWHH1R	MAG. FARM. ATESSA	Abruzzo	CH	Atessa	Via Antonio Gramsci	66041	02307130696	2019-09-23	2019-09-24
asl_2lvc	024FARCAS	HPAHRW	MAG. FARM. CASOLI	Abruzzo	CH	Casoli	Via Aventino, 1	66043	02307130696	2019-09-23	2019-09-24
asl_2sav	118EMERG	6XUSKU	118 EMERGENZA TERRITORIALE	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	AL	97TB03	Affari Legali	Liguria	SV	Savona	via Manzoni	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	ANZDISAB	EVIEM0	ASSISTENZA ANZIANI E DISABILI	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	BL	EAUTYT	bilancio	Liguria	SV	Savona	via Manzoni	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	CPTD	LYYIPP	CURE PALLIATIVE E TERAPIA DEL DOLORE	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	DIRMED	IU7C0F	DIREZIONE MEDICA DI PRESIDIO	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	DSA	03W20L	DISTRETTO SANITARIO ALBENGANESE	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	DSB	VA1OV8	DISTRETTO SANITARIO BORMIDE	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	DSF	05WDT6	DISTRETTO SANITARIO FINALESE	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	DSS	KSG1AT	DISTRETTO SANITARIO SAVONESE	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	EL	VW6MWG	Economato e Logistica	Liguria	SV	Savona	via Genova	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	FA	Z09AQ0	FARMACIA OSPEDALIERA	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	FarmT	GO7YHA	Farmaceutica Territoriale	Liguria	SV	Savona	via Collodi	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	IGALIM	BI31XN	IGIENE DEGLI ALIMENTI E DELLA NUTRIZIONE	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	IGALIMANIM	GYMGS3	IGIENE DEGLI ALIMENTI DI ORIGINE ANIMALE	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	IGSAN	U6AHD3	IGIENE E SANITA' PUBBLICA	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	LAB	BJA413	LABORATORIO E PATOLOGIA CLINICA	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	MBS	EP1PLF	Medicina di base e specialistica	Liguria	SV	Savona	via Collodi	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	OGFP	YSQQBB	Organizzazione, Gestione e Formazione del Personale	Liguria	SV	Savona	via Genova	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	Psal	C45IOA	Prevenzione e sicurezza ambienti di lavoro	Liguria	SV	Savona	via Collodi	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	PSI	3WT0H3	PSICHIATRIA	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	PT	BPHZOK	PATRIMONIO E GESTIONE TECNICA	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-23
asl_2sav	QUAACRISCLIN	A41W8Z	QUALITA' ACCREDITAMENTO E RISCHIO CLINICO	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	SANANIM	X0FG22	SANITA' ANIMALE	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	SERDIP	F5YMIX	SERVIZIO DIPENDENZE	Liguria	SV	Savona	VIA GENOVA 30	17100	01062990096	2019-09-23	2019-09-24
asl_2sav	SIA	PG2D39	SC Sistemi Informativi e Ingegneria Clinica	Liguria	SV	Pietra Ligure	Via XXV Aprile 38	17027	01062990096	2019-09-23	2019-09-23
asl_2sav	URP	CCXIP1	ufficio relazioni con il pubblico	Liguria	SV	Savona	via Collodi	17100	01062990096	2019-09-23	2019-09-23
asl_ba	Uff_NSO	LJIJT5	Ufficio Nodo Smistamento Ordini	Puglia	BA	Bari	Lungomare Starita, 6	70123	06534340721	2019-12-10	2019-12-10
asl_bat	Ufficio_NSO	RQ4474	Ufficio NSO Asl BT	Puglia	BT	Andria	Via Fornaci, 201	76123	90062670725	2020-01-28	2020-01-28
asl_bi	ORDINI_ASLBI	PGYRR0	UFFICIO ORDINI PER NSO	Piemonte	BI	Ponderano	Via Ponderanesi, 2.	13875	01810260024	2019-09-26	2019-09-26
ASL_BR	Uff_NSO	WVZZDR	Nodo Smistamento Ordini	Puglia	BR	Brindisi	via Napoli n.8	72100	01647800745	2020-01-29	2020-01-29
ASL_CN1	CN1_CON	JV1B8X	Case di Cura e Centri Specialistici Convenzionati	Piemonte	CN	Cuneo	Via C. Boggio 12	12100	01128930045	2020-01-29	2020-01-29
ASL_CN1	CN1_DAM	GBHO7B	Dipartimento Amministrativo	Piemonte	CN	Cuneo	Via C. Boggio 12	12100	01128930045	2020-01-29	2020-01-29
ASL_CN1	CN1_FAC	82K18I	Dipartimento Facilities (Tecnico, Ced, Patrimonio)	Piemonte	CN	Cuneo	Via C. Boggio 12	12100	01128930045	2020-01-29	2020-01-29
ASL_CN1	CN1_IMM	VVECFU	Immobilizzazioni	Piemonte	CN	Cuneo	Via C. Boggio 12	12100	01128930045	2020-01-29	2020-01-29
ASL_CN1	CN1_PER	HUVTL6	Servizio Personale	Piemonte	CN	Cuneo	Via C. Boggio 12	12100	01128930045	2020-01-29	2020-01-29
ASL_CN1	CN1_TER	GYQ87J	Area Territorio	Piemonte	CN	Cuneo	Via C. Boggio 12	12100	01128930045	2020-01-29	2020-01-29
asl_fg	Ufficio_NSO	QVEQZA	Ufficio nodo smistamento ordini	Puglia	FG	Foggia	Via Michele Protano, 13	71121	03499370710	2020-01-27	2020-01-27
asl_lt	01_03_02	Z8ZJHQ	Magazzino Economale Nord	Lazio	LT	Latina	Via Canova	04100	01684950593	2020-01-31	2020-01-31
asl_lt	01_03_03	GROI2R	Magazzino Economale Centro	Lazio	LT	Terracina	Via Firenze	04019	01684950593	2020-01-31	2020-01-31
asl_lt	01_03_04	KG8FPG	Magazzino Economale Centro	Lazio	LT	Terracina	Via Firenze	04019	01684950593	2020-01-31	2020-01-31
asl_lt	01_04_01	MATBE0	UOC Provveditorato	Lazio	LT	Latina	V.le P.L. Nervi, Pal.G2, snc	04100	01684950593	2020-01-31	2020-01-31
asl_lt	01_05_01	ESLSL1	UOC Bilancio e Contabilita	Lazio	LT	Latina	V.le P.L. Nervi, Pal.G2, snc	04100	01684950593	2020-01-31	2020-01-31
asl_lt	01_05_04	MYI0D4	Economato P.O. Nord	Lazio	LT	Latina	Via Canova snc	04100	01684950593	2020-02-10	2020-02-10
asl_lt	01_05_05	IQM5I7	Economato Latina	Lazio	LT	Latina	P.zza Celli snc	04100	01684950593	2020-02-06	2020-02-07
asl_lt	01_05_06	QLCO8X	Economato Nord	Lazio	LT	Aprilia	Via Giustiniano snc	04011	01684950593	2020-02-06	2020-02-07
asl_lt	01_05_07	C4VWPS	Economato Monti Lepini	Lazio	LT	Sezze	Via S. Bartolomeo snc	04018	01684950593	2020-02-06	2020-02-07
asl_lt	01_05_08	KQCQ5F	Economato Centro	Lazio	LT	Terracina	Via Firenze snc	04019	01684950593	2020-02-06	2020-02-07
asl_lt	01_05_09	QJ6ROZ	Economato Sud	Lazio	LT	Gaeta	Via dei Cappuccini snc	04024	01684950593	2020-02-06	2020-02-07
asl_lt	01_08_02	85XNTD	UOC Medicina Nucleare	Lazio	LT	Latina	Via Canova snc	04100	01684950593	2020-02-06	2020-02-07
asl_lt	01_08_05_07	IH5T5F	Ufficio Integrativa Distretto 2	Lazio	LT	Latina	P.zza Celli snc	04100	01684950593	2020-02-06	2020-02-07
asl_lt	01_08_05_10	KOBK7S	Ufficio Integrativa Distretto 5	Lazio	LT	Gaeta	Via Dei Cappuccini snc	04024	01684950593	2020-02-06	2020-02-07
asl_lt	01_08_05_6	ODJVR9	Ufficio Integrativa Distretto 1	Lazio	LT	Aprilia	Via Giustiniano snc	04011	01684950593	2020-02-06	2020-02-07
asl_lt	01_08_05_8	KG7C29	Ufficio Integrativa Distretto 3	Lazio	LT	Sezze	Via S. Bartolomeo snc	04018	01684950593	2020-02-06	2020-02-07
asl_lt	01_08_05_9	X74NN8	Ufficio Integrativa Distretto 4	Lazio	LT	Terracina	Via Firenze snc	04019	01684950593	2020-02-06	2020-02-07
asl_lt	01_18_05_01	O1JTB3	Patologia Clinica Nord	Lazio	LT	Latina	Via Canova	04100	01684950593	2020-01-31	2020-01-31
asl_lt	01_18_05_02	8ZWJRJ	Patologia Clinica Centro	Lazio	LT	Terracina	Via Firenze	04019	01684950593	2020-01-31	2020-01-31
asl_lt	01_18_05_03	A41L9F	Patologia Clinica Sud	Lazio	LT	Formia	Via Appia	04023	01684950593	2020-01-31	2020-01-31
asl_lt	1_08_05_01	BHM3UC	Protesica Distretto 1	Lazio	LT	Aprilia	Via Giustiniano	04011	01684950593	2020-01-31	2020-01-31
asl_lt	1_08_05_02	QRJ0BN	Protesica Distretto 2	Lazio	LT	Latina	P.zza Celli	04100	01684950593	2020-01-31	2020-01-31
asl_lt	1_08_05_03	7YXC46	Protesica Distretto 3	Lazio	LT	Sezze	Via S. Bartolomeo	04018	01684950593	2020-01-31	2020-01-31
asl_lt	1_08_05_04	3ADL0A	Protesica Distretto 4	Lazio	LT	Terracina	Via Firenze	04019	01684950593	2020-01-31	2020-01-31
asl_lt	1_08_05_05	QIM1BT	Protesica Distretto 5	Lazio	LT	Gaeta	Via dei Cappiccini	04024	01684950593	2020-01-31	2020-01-31
asl_lt	1_11_04_01	C7ENRC	Magazzino Farmaceutico Nord	Lazio	LT	Latina	Via Canova snc	04100	01684950593	2020-02-06	2020-01-31
asl_lt	1_11_04_02	OPR6DE	Magazzino Farmaceutico Centro	Lazio	LT	Terracina	Via Firenze	04019	01684950593	2020-01-31	2020-01-31
asl_lt	1_11_04_03	DV4T4H	Magazzino Farmaceutico Sud	Lazio	LT	Formia	Via Appia	04023	01684950593	2020-01-31	2020-01-31
asl_na3s	DIPFARM	MDJQWD	Dipartimento Farmaceutico	Campania	NA	Castellammare di Stabia	C.so Alcide de Gasperi,167	80053	06322711216	2020-01-27	2020-01-27
asl_na3s	DIPPR	1WDEH4	Dipartimento di Prevenzione	Campania	NA	Pompei	Viale Unita d'Italia, 2	80045	06322711216	2020-01-27	2020-01-27
asl_na3s	DS34	62P3PT	Distetto 34 	Campania	NA	Portici	Via Liberta, 316	80055	06322711216	2020-01-27	2020-01-27
asl_na3s	DS48	E937VQ	Distetto 48	Campania	NA	Marigliano	Via Pontecitra	80034	06322711216	2020-01-27	2020-01-27
asl_na3s	DS49	46M25S	Distretto 49	Campania	NA	Nola	Via Fontanarosa	80035	06322711216	2020-01-27	2020-01-27
asl_na3s	DS50	XBAHB9	Distretto 50	Campania	NA	Volla	Via San Giacomo	80040	06322711216	2020-01-27	2020-01-27
asl_na3s	DS51	WMEIXH	Distretto 51	Campania	NA	Pomigliano d'Arco	piazza sant'agnese	80038	06322711216	2020-01-27	2020-01-27
asl_na3s	DS52	ZG3L1E	Distretto 52	Campania	NA	Palma Campania	Via Nuova Sarno, 442	80036	06322711216	2020-01-27	2020-01-27
asl_na3s	DS53	CRK4JD	Distretto 53	Campania	NA	Castellammare di Stabia	Via Salvator Allende, 12	80053	06322711216	2020-01-27	2020-01-27
asl_na3s	DS54	HGKL47	Distretto 54	Campania	NA	San Giorgio a Cremano	Via Marconi, 29	80046	06322711216	2020-01-27	2020-01-27
asl_na3s	DS55	9GY3VJ	Distretto 55	Campania	NA	Ercolano	Via Marittima, 3	80056	06322711216	2020-01-27	2020-01-27
asl_na3s	DS56	PJSP39	Distretto 56	Campania	NA	Torre Annunziata	Via Fusco, 12	80058	06322711216	2020-01-27	2020-01-27
asl_na3s	DS57	3B0OL8	Distretto 57	Campania	NA	Torre del Greco	Via Guglielmo Marconi, 66	80059	06322711216	2020-01-27	2020-01-27
asl_na3s	DS58	O20HDP	Distetto 58	Campania	NA	Pompei	Via Bartolo Longo, 12	80045	06322711216	2020-01-27	2020-01-27
asl_na3s	DS59	GS9ERZ	Distretto 59	Campania	NA	Sant'Agnello	viale dei Pini, 1	80065	06322711216	2020-01-27	2020-01-27
asl_na3s	DSM	6BT901	Dipartimento Salute Mentale	Campania	NA	Castellammare di Stabia	Piazza Giovanni XXIII, 5	80053	06322711216	2020-01-27	2020-01-27
asl_na3s	OORRCASTDS	GQZOME	Ospedali Riuniti - Area Stabiese - PO Castellammare - Dir. Sanitaria	Campania	NA	Castellammare di Stabia	viale europa, 79	80053	06322711216	2020-01-27	2020-01-27
asl_na3s	OORRNOLADA	FASA31	Ospadali Riuniti - Area Nolana - PO NOLA- Dir. Amministrativa	Campania	NA	Nola	Via del Seminario, 7	80035	06322711216	2020-01-27	2020-01-27
asl_na3s	OORRNOLADS	XXG3EA	Ospedali riuniti - Area Nolana - PO NOLA - Dir. Sanitaria	Campania	NA	Nola	Via del Seminario, 7	80035	06322711216	2020-01-27	2020-01-27
asl_na3s	OORRSORRDA	7FQDYI	Ospedali Riuniti Penisola Sorrentina - PO VICO EQUENSE - Dir. Amministrativa	Campania	NA	Sorrento	c.so Italia	80067	06322711216	2020-01-27	2020-01-27
asl_na3s	OORRSORRDS	2S1X5M	Ospedali Riuniti penisola Sorrentina - PO VICO EQUENSE - Dir. Sanitaria	Campania	NA	Sorrento	C.so Italia	80067	06322711216	2020-01-27	2020-01-27
asl_na3s	OORRStabieseDA	IJTIA3	Ospedali Riuniti - Area Stabiese - PO Castellammare - Dir. Amministrativa	Campania	NA	Castellammare di Stabia	Viale Europa, 79	80053	06322711216	2020-01-27	2020-01-27
asl_na3s	OORRTDGDA	YZH3LF	Ospedali riuniti - Area Vesuviana - PO BOSCOTRECASE - Dir. Amministrativa	Campania	NA	Torre del Greco	Via Montedoro	80059	06322711216	2020-01-27	2020-01-27
asl_na3s	OORRTDGDS	T4HEXK	Ospedali Riuniti - Area Vesuviana - PO BOSCOTRECASE - Dir. Sanitaria	Campania	NA	Torre del Greco	Via Montedoro	80059	06322711216	2020-01-27	2020-01-27
asl_na3s	SERTCMARE	MXCXY5	Servizio Tossicodipendenze SERT Castellammare di Stabia	Campania	NA	Castellammare di Stabia	Corso Alcide de Gasperi, 129	80053	06322711216	2020-01-27	2020-01-27
asl_na3s	UOCABS	97L860	UOC Acquisizione Beni e Servizi	Campania	NA	Torre del Greco	Via Marconi 66 - Torre del Greco (NA) 	80059	06322711216	2020-01-27	2020-01-27
asl_na3s	UOCAFFGEN	OU5OJ0	Unita operativa complessa Affari Generali	Campania	NA	Castellammare di Stabia	C.so Alcide de gasperi, 167	80053	06322711216	2020-01-27	2020-01-28
asl_na3s	UOCAOSP	DNQ4P5	UOC Assistenza Ospedaliera	Campania	NA	Castellammare di Stabia	Corso Alcide De Gasperi, 167	80053	06322711216	2020-01-27	2020-01-28
asl_na3s	UOCASSBASE	NGIYUH	UOC Assistenza Sanitaria di Base	Campania	NA	Castellammare di Stabia	c.so Alcide de Gasperi, 167	80053	06322711216	2020-01-27	2020-01-28
asl_na3s	UOCCDG	6TMSPH	UOC Controllo di Gestione	Campania	NA	Castellammare di Stabia	C.so Alcide de Gasperi, 167	80053	06322711216	2020-01-27	2020-01-28
asl_na3s	UOCCOORDSS	S6LWA4	UOC Coordinamento Socio sanitario	Campania	NA	Castellammare di Stabia	C.so alcide De Gsaperi 167	80053	06322711216	2020-01-27	2020-01-28
asl_na3s	UOCFAP	FC2MR2	UOC Formazione e aggiornamento professionale	Campania	NA	Castellammare di Stabia	Via Marconi, 66	80053	06322711216	2020-01-27	2020-01-28
asl_na3s	UOCFD	8DDCIF	UOC Coordinameto Cure Domiciliari	Campania	NA	Brusciano	piazza San Giovanni,	80031	06322711216	2020-01-27	2020-01-28
asl_na3s	UOCGL	ZFZU43	UOC Gestione Liquidatoria	Campania	NA	Castellammare di Stabia	C.so Alcide de Gasperi, 167	80053	06322711216	2020-01-27	2020-01-28
